Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  1347  ?a   => ?a  83  ?b	0.054935622	0.000010057	0.615384615	64	6363874	104	?b
?a  3  ?b   => ?a  1218  ?b	0.043478261	0.000147376	0.181818182	8	54283	44	?a
?b  200  ?a   => ?a  200  ?b	0.798850575	0.798850575	0.992857143	139	174	140	?a
?b  1382  ?a   => ?a  151  ?b	0.027584204	0.00136616	0.492227979	95	69538	193	?b
?a  99  ?b   => ?a  393  ?b	0.182094082	0.004525612	0.157068063	480	106063	3056	?b
?b  1382  ?a   => ?a  991  ?b	0.041769042	0.000244471	1	17	69538	17	?a
?b  145  ?a   => ?a  139  ?b	0.043254377	0.211055276	1	42	199	42	?a
?a  1255  ?b   => ?a  139  ?b	0.053553038	0.00380785	0.1015625	52	13656	512	?a
?a  40  ?b   => ?a  1069  ?b	0.12195122	0.000155903	0.25862069	30	192427	116	?a
?a  918  ?b   => ?a  1369  ?b	0.01008053	0.017290361	0.264617691	353	20416	1334	?a
?a  270  ?b   => ?a  1369  ?b	0.091981267	0.007876384	0.176435145	3221	408944	18256	?a
?a  299  ?b   => ?a  1369  ?b	0.126877606	0.026076086	0.433844351	4443	170386	10241	?a
?a  841  ?b   => ?a  742  ?b	0.081196581	0.313186813	1	57	182	57	?b
?b  12  ?a   => ?a  742  ?b	0.091168091	0.256	0.426666667	64	250	150	?b
?b  785  ?a   => ?a  841  ?b	0.021978022	0.007648184	0.8	4	523	5	?b
?a  742  ?b   => ?a  841  ?b	0.313186813	0.081196581	0.919354839	57	702	62	?b
?b  12  ?a   => ?a  841  ?b	0.137362637	0.1	0.675675676	25	250	37	?b
?a  973  ?b   => ?a  841  ?b	0.043956044	0.002532447	0.615384615	8	3159	13	?b
?b  345  ?a   => ?a  496  ?b	0.104535939	0.285333333	0.546715328	749	2625	1370	?b
?b  215  ?a   => ?a  496  ?b	0.014375436	0.000053178	0.144257703	103	1936874	714	?b
?a  688  ?b   => ?a  861  ?b	0.015285599	0.004403244	1	19	4315	19	?a
?a  239  ?b   => ?a  77  ?b	0.038122751	0.021677079	1	805	37136	805	?a
?a  459  ?b   => ?a  77  ?b	0.017096041	0.003692679	0.157367044	361	97761	2294	?a
?a  215  ?b   => ?a  77  ?b	0.078518659	0.000856019	0.368690238	1658	1936874	4497	?a
?a  1023  ?b   => ?a  77  ?b	0.023584012	0.001676265	0.282152975	498	297089	1765	?a
?a  343  ?b   => ?a  719  ?b	0.369806905	0.051074834	0.145253965	632	12374	4351	?b
?a  100  ?b   => ?a  719  ?b	0.293153891	0.011920057	0.165291983	501	42030	3031	?b
?a  600  ?b   => ?a  719  ?b	0.216500878	0.162209557	0.399568035	370	2281	926	?b
?a  721  ?b   => ?a  719  ?b	0.074897601	0.303317536	0.603773585	128	422	212	?b
?a  723  ?b   => ?a  719  ?b	0.067875951	0.517857143	0.547169811	116	224	212	?b
?a  1103  ?b   => ?a  719  ?b	0.118782914	0.009192592	0.134973404	203	22083	1504	?b
?a  722  ?b   => ?a  719  ?b	0.078993563	0.099046222	0.231164384	135	1363	584	?b
?b  670  ?a   => ?a  668  ?b	0.196581197	0.039930556	1	69	1728	69	?a
?a  613  ?b   => ?a  497  ?b	0.020833333	0.00001796	1	4	222712	4	?a
?a  1191  ?b   => ?a  111  ?b	0.011414503	0.022253736	0.283333333	204	9167	720	?b
?a  265  ?b   => ?a  111  ?b	0.010631155	0.00151398	0.240506329	190	125497	790	?b
?a  764  ?b   => ?a  111  ?b	0.135463295	0.035558493	0.30994751	2421	68085	7811	?b
?b  610  ?a   => ?a  111  ?b	0.416461504	0.30104352	0.990550972	7443	24724	7514	?b
?b  982  ?a   => ?a  479  ?b	0.017929016	0.024378109	0.2	49	2010	245	?b
?a  267  ?b   => ?a  1002  ?b	0.371031746	0.066619166	0.2300123	187	2807	813	?b
?a  487  ?b   => ?a  284  ?b	0.014458389	0.925925926	0.996015936	250	270	251	?b
?a  602  ?b   => ?a  284  ?b	0.049332022	0.509557945	0.531464174	853	1674	1605	?b
?a  488  ?b   => ?a  284  ?b	0.021398415	0.918114144	0.968586387	370	403	382	?b
?b  764  ?a   => ?a  669  ?b	0.011363636	0.000029375	0.25	2	68085	8	?b
?b  8  ?a   => ?a  669  ?b	0.051136364	0.000149044	0.3	9	60385	30	?b
?a  315  ?b   => ?a  669  ?b	0.011363636	0.042553191	0.666666667	2	47	3	?b
?a  799  ?b   => ?a  669  ?b	0.102272727	0.005747126	0.782608696	18	3132	23	?b
?a  44  ?b   => ?a  669  ?b	0.017045455	0.000332521	0.6	3	9022	5	?b
?a  170  ?b   => ?a  813  ?b	0.010050251	0.000171378	0.571428571	24	140041	42	?b
?a  265  ?b   => ?a  813  ?b	0.010050251	0.00019124	0.533333333	24	125497	45	?b
?a  755  ?b   => ?a  813  ?b	0.010887772	0.00073784	0.962962963	26	35238	27	?b
?a  100  ?b   => ?a  284  ?b	0.134578683	0.055365215	0.425255848	2327	42030	5472	?b
?b  142  ?a   => ?a  813  ?b	0.15201005	0.047952444	0.912060302	363	7570	398	?b
?a  948  ?b   => ?a  193  ?b	0.061944674	0.051381512	0.136753494	1722	33514	12592	?a
?a  225  ?b   => ?a  193  ?b	0.051620562	0.019072555	0.120527465	1435	75239	11906	?a
?a  943  ?b   => ?a  193  ?b	0.098744559	0.054937357	0.201882768	2745	49966	13597	?a
?a  179  ?b   => ?a  1134  ?b	0.205449661	0.033670881	0.604896422	1606	47697	2655	?a
?b  567  ?a   => ?a  567  ?b	0.258966565	0.258966565	0.583561644	426	1645	730	?b
?b  674  ?a   => ?a  384  ?b	0.125266349	0.02567541	0.18712454	4174	162568	22306	?a
?a  901  ?b   => ?a  1030  ?b	0.520589346	0.004837328	0.147711437	1378	284868	9329	?a
?b  673  ?a   => ?a  673  ?b	0.218978102	0.218978102	0.9375	30	137	32	?b
?a  613  ?b   => ?a  673  ?b	0.01459854	0.00000898	1	2	222712	2	?b
?a  879  ?b   => ?a  673  ?b	0.01459854	0.00000816	0.181818182	2	245099	11	?b
?b  1121  ?a   => ?a  612  ?b	0.011113918	0.011341181	0.977777778	132	11639	135	?a
?b  250  ?a   => ?a  248  ?b	0.230084654	0.088862808	1	2120	23857	2120	?a
?b  1201  ?a   => ?a  248  ?b	0.048404602	0.062325321	0.795008913	446	7156	561	?a
?b  755  ?a   => ?a  755  ?b	0.287360236	0.287360236	0.479155823	10126	35238	21133	?b
?a  31  ?b   => ?a  248  ?b	0.083785544	0.095591877	0.748787585	772	8076	1031	?a
?a  439  ?b   => ?a  1048  ?b	0.120805369	0.000021345	0.151260504	18	843275	119	?a
?a  270  ?b   => ?a  1048  ?b	0.10738255	0.000039125	0.222222222	16	408944	72	?a
?a  918  ?b   => ?a  1048  ?b	0.026845638	0.000195925	0.2	4	20416	20	?a
?a  1386  ?b   => ?a  1121  ?b	0.043646361	0.30148368	0.93040293	508	1685	546	?a
?b  612  ?a   => ?a  1121  ?b	0.011341181	0.011113918	0.25984252	132	11877	508	?a
?b  930  ?a   => ?a  1213  ?b	0.015748674	0.063928453	0.64548495	193	3019	299	?a
?b  271  ?a   => ?a  271  ?b	0.208391889	0.208391889	0.327703236	2076	9962	6335	?b
?a  600  ?b   => ?a  100  ?b	0.013252439	0.244191144	0.305708013	557	2281	1822	?a
?a  719  ?b   => ?a  100  ?b	0.011920057	0.293153891	0.293153891	501	1709	1709	?a
?a  373  ?b   => ?a  100  ?b	0.023435641	0.180899908	0.180899908	985	5445	5445	?a
?a  343  ?b   => ?a  100  ?b	0.075755413	0.257313722	0.257334519	3184	12374	12373	?a
?a  284  ?b   => ?a  100  ?b	0.055365215	0.134578683	0.16514087	2327	17291	14091	?a
?b  207  ?a   => ?a  100  ?b	0.013871044	0.002108697	0.373717949	583	276474	1560	?a
?b  841  ?a   => ?a  12  ?b	0.1	0.137362637	0.595238095	25	182	42	?b
?a  785  ?b   => ?a  12  ?b	0.056	0.026768642	0.823529412	14	523	17	?b
?b  742  ?a   => ?a  12  ?b	0.256	0.091168091	0.285714286	64	702	224	?b
?b  973  ?a   => ?a  12  ?b	0.024	0.001899335	0.545454545	6	3159	11	?b
?a  346  ?b   => ?a  413  ?b	0.051525424	0.002133992	0.24516129	76	35614	310	?a
?a  808  ?b   => ?a  413  ?b	0.038644068	0.000409981	0.780821918	57	139031	73	?a
?b  160  ?a   => ?a  330  ?b	0.027430415	0.063670412	0.871794872	68	1068	78	?a
?b  553  ?a   => ?a  552  ?b	0.1953125	0.257731959	1	25	97	25	?a
?a  613  ?b   => ?a  552  ?b	0.015625	0.00000898	0.125	2	222712	16	?a
?a  33  ?b   => ?a  552  ?b	0.0234375	0.000271715	0.6	3	11041	5	?a
?b  77  ?a   => ?a  323  ?b	0.090252708	0.001183936	0.833333333	25	21116	30	?b
?a  100  ?b   => ?a  635  ?b	0.267759563	0.006995004	0.273998136	294	42030	1073	?a
?a  833  ?b   => ?a  635  ?b	0.159380692	0.321100917	0.327102804	175	545	535	?a
?b  930  ?a   => ?a  59  ?b	0.018968583	0.010599536	0.415584416	32	3019	77	?a
?a  613  ?b   => ?a  59  ?b	0.021339656	0.000161644	0.102564103	36	222712	351	?a
?b  1384  ?a   => ?a  679  ?b	0.372977104	0.610996189	0.996271969	11224	18370	11266	?a
?a  419  ?b   => ?a  918  ?b	0.016947492	0.15529623	0.4325	346	2228	800	?a
?a  1369  ?b   => ?a  918  ?b	0.017290361	0.01008053	0.23707186	353	35018	1489	?a
?a  270  ?b   => ?a  918  ?b	0.093162226	0.004651004	0.170231809	1902	408944	11173	?a
?a  299  ?b   => ?a  918  ?b	0.048001567	0.005751646	0.291319857	980	170386	3364	?a
?b  1196  ?a   => ?a  1254  ?b	0.016935236	0.013212684	0.877659574	165	12488	188	?a
?b  794  ?a   => ?a  794  ?b	0.025285419	0.025285419	0.688935282	330	13051	479	?a
?a  1136  ?b   => ?a  920  ?b	0.333333333	0.128361858	0.807692308	105	818	130	?a
?a  1060  ?b   => ?a  1277  ?b	0.043617679	0.385719166	0.581359423	1129	2927	1942	?a
?a  225  ?b   => ?a  1277  ?b	0.048060578	0.016533978	0.327368421	1244	75239	3800	?a
?a  613  ?b   => ?a  388  ?b	0.028132992	0.000098782	0.4	22	222712	55	?a
?a  1056  ?b   => ?a  388  ?b	0.010230179	0.000431709	0.571428571	8	18531	14	?a
?a  997  ?b   => ?a  1253  ?b	0.01754386	0.071428571	0.666666667	2	28	3	?b
?a  703  ?b   => ?a  1233  ?b	0.015955153	0.033114558	0.888	111	3352	125	?a
?a  112  ?b   => ?a  1233  ?b	0.498921949	0.049406439	0.913421053	3471	70254	3800	?a
?a  35  ?b   => ?a  34  ?b	0.215982721	0.657894737	0.716845878	200	304	279	?b
?b  1058  ?a   => ?a  143  ?b	0.035973173	0.052699484	0.545734841	531	10076	973	?a
?a  1250  ?b   => ?a  143  ?b	0.012600772	0.074370252	0.195583596	186	2501	951	?a
?a  768  ?b   => ?a  78  ?b	0.010254375	0.084722602	0.193146417	310	3659	1605	?a
?b  247  ?a   => ?a  78  ?b	0.043167609	0.190094683	0.983421251	1305	6865	1327	?a
?a  74  ?b   => ?a  78  ?b	0.035096424	0.209974273	0.826968044	1061	5053	1283	?a
?a  1146  ?b   => ?a  78  ?b	0.025040521	0.013542039	0.741429971	757	55900	1021	?a
?a  73  ?b   => ?a  78  ?b	0.042969138	0.036097371	0.517323775	1299	35986	2511	?a
?a  109  ?b   => ?a  78  ?b	0.049981807	0.062094189	0.381180626	1511	24334	3964	?a
?a  1255  ?b   => ?a  1341  ?b	0.208681523	0.065831869	0.433671008	899	13656	2073	?a
?b  335  ?a   => ?a  335  ?b	0.038229376	0.038229376	0.165217391	38	994	230	?b
?a  741  ?b   => ?a  1147  ?b	0.020711869	0.038754959	0.210613599	508	13108	2412	?a
?a  613  ?b   => ?a  1192  ?b	0.666666667	0.00043105	0.923076923	96	222712	104	?a
?a  1213  ?b   => ?a  1192  ?b	0.166666667	0.001958384	0.96	24	12255	25	?a
?b  265  ?a   => ?a  168  ?b	0.017391304	0.000015937	0.4	2	125497	5	?a
?a  619  ?b   => ?a  168  ?b	0.052173913	0.000764526	0.25	6	7848	24	?a
?a  1237  ?b   => ?a  168  ?b	0.017391304	0.002290951	1	2	873	2	?a
?a  755  ?b   => ?a  168  ?b	0.017391304	0.000056757	0.25	2	35238	8	?a
?a  163  ?b   => ?a  168  ?b	0.017391304	0.002525253	0.4	2	792	5	?a
?a  444  ?b   => ?a  1147  ?b	0.088922412	0.130865235	0.380628272	2181	16666	5730	?a
?a  286  ?b   => ?a  1303  ?b	0.054673721	0.185628743	0.826666667	62	334	75	?a
?b  247  ?a   => ?a  1303  ?b	0.010582011	0.001747997	0.52173913	12	6865	23	?a
?a  78  ?b   => ?a  1303  ?b	0.070546737	0.00264629	0.225352113	80	30231	355	?a
?a  112  ?b   => ?a  1303  ?b	0.031746032	0.000512426	0.395604396	36	70254	91	?a
?a  768  ?b   => ?a  1303  ?b	0.011463845	0.003552883	0.125	13	3659	104	?a
?a  1303  ?b   => ?a  286  ?b	0.185628743	0.054673721	0.826666667	62	1134	75	?a
?a  112  ?b   => ?a  286  ?b	0.01497006	0.00007117	0.12195122	5	70254	41	?a
?b  165  ?a   => ?a  35  ?b	0.016447368	0.037037037	0.833333333	5	135	6	?b
?a  34  ?b   => ?a  35  ?b	0.657894737	0.215982721	0.536193029	200	926	373	?b
?a  284  ?b   => ?a  602  ?b	0.509557945	0.049332022	0.221904266	853	17291	3844	?b
?a  100  ?b   => ?a  602  ?b	0.117084827	0.004663336	0.412631579	196	42030	475	?b
?a  1365  ?b   => ?a  112  ?b	0.011572295	0.497856705	0.824543611	813	1633	986	?a
?a  78  ?b   => ?a  1146  ?b	0.013542039	0.025040521	0.692589204	757	30231	1093	?a
?a  1233  ?b   => ?a  112  ?b	0.049406439	0.498921949	0.916556641	3471	6957	3787	?a
?b  606  ?a   => ?a  1146  ?b	0.797549195	0.896374932	0.999215563	44583	49737	44618	?a
?a  1134  ?b   => ?a  179  ?b	0.033670881	0.205449661	0.628325509	1606	7817	2556	?a
?a  88  ?b   => ?a  179  ?b	0.069794746	0.002044482	0.636398394	3329	1628285	5231	?a
?a  111  ?b   => ?a  764  ?b	0.035558493	0.135463295	0.67194005	2421	17872	3603	?a
?b  610  ?a   => ?a  764  ?b	0.024719101	0.068071509	0.879310345	1683	24724	1914	?a
?a  483  ?b   => ?a  544  ?b	0.011627907	0.000979912	0.285714286	2	2041	7	?a
?a  757  ?b   => ?a  544  ?b	0.011627907	0.002280502	0.666666667	2	877	3	?a
?b  576  ?a   => ?a  95  ?b	0.020378457	0.000628846	0.518518519	28	44526	54	?b
?b  415  ?a   => ?a  95  ?b	0.018922853	0.000415428	0.464285714	26	62586	56	?b
?a  415  ?b   => ?a  95  ?b	0.050946143	0.001118461	0.752688172	70	62586	93	?b
?a  576  ?b   => ?a  95  ?b	0.037845706	0.001167857	0.8125	52	44526	64	?b
?b  95  ?a   => ?a  95  ?b	0.326055313	0.326055313	0.67571644	448	1374	663	?b
?a  948  ?b   => ?a  557  ?b	0.304347826	0.00104434	0.744680851	35	33514	47	?b
?a  401  ?b   => ?a  557  ?b	0.017391304	0.000611621	1	2	3270	2	?b
?a  1084  ?b   => ?a  557  ?b	0.052173913	0.01084991	0.333333333	6	553	18	?b
?a  529  ?b   => ?a  557  ?b	0.026086957	0.006802721	0.25	3	441	12	?b
?a  1118  ?b   => ?a  557  ?b	0.026086957	0.000557621	0.5	3	5380	6	?b
?a  943  ?b   => ?a  557  ?b	0.017391304	0.000040027	0.133333333	2	49966	15	?b
?b  775  ?a   => ?a  775  ?b	0.487187283	0.487187283	0.641718597	40058	82223	62423	?b
?b  879  ?a   => ?a  804  ?b	0.233809332	0.018971926	0.97977244	4650	245099	4746	?a
?a  284  ?b   => ?a  487  ?b	0.925925926	0.014458389	0.2596054	250	17291	963	?b
?a  100  ?b   => ?a  487  ?b	0.366666667	0.00235546	0.447963801	99	42030	221	?b
?a  439  ?b   => ?a  157  ?b	0.866517323	0.026604607	0.843833452	22435	843275	26587	?a
?a  741  ?b   => ?a  561  ?b	0.054597701	0.002898993	0.513513514	38	13108	74	?a
?a  1103  ?b   => ?a  488  ?b	0.032258065	0.000588688	0.433333333	13	22083	30	?b
?a  284  ?b   => ?a  488  ?b	0.918114144	0.021398415	0.182445759	370	17291	2028	?b
?a  782  ?b   => ?a  725  ?b	0.011235955	0.017142857	1	3	175	3	?b
?a  879  ?b   => ?a  666  ?b	0.055679287	0.000102	0.109170306	25	245099	229	?a
?b  613  ?a   => ?a  666  ?b	0.380846325	0.000767808	0.924324324	171	222712	185	?a
?b  642  ?a   => ?a  643  ?b	0.494773519	0.626654898	1	710	1133	710	?a
?a  1175  ?b   => ?a  163  ?b	0.013888889	0.01981982	0.11	11	555	100	?b
?b  1237  ?a   => ?a  163  ?b	0.059343434	0.053837342	0.671428571	47	873	70	?b
?b  330  ?a   => ?a  160  ?b	0.063670412	0.027430415	0.576271186	68	2479	118	?b
?a  1341  ?b   => ?a  1255  ?b	0.065831869	0.208681523	0.35491512	899	4308	2533	?a
?a  42  ?b   => ?a  1127  ?b	0.12345679	0.090556274	0.212335693	210	2319	989	?a
?a  40  ?b   => ?a  120  ?b	0.01297872	0.004224979	0.181270903	813	192427	4485	?a
?b  774  ?a   => ?a  300  ?b	0.062956204	0.143451143	0.534883721	69	481	129	?b
?b  679  ?a   => ?a  300  ?b	0.245437956	0.008938956	0.669154229	269	30093	402	?b
?a  1384  ?b   => ?a  300  ?b	0.03649635	0.002177463	0.341880342	40	18370	117	?b
?a  301  ?b   => ?a  300  ?b	0.417883212	0.470709147	0.892787524	458	973	513	?b
?a  130  ?b   => ?a  448  ?b	0.01744186	0.001778305	1	3	1687	3	?b
?b  448  ?a   => ?a  448  ?b	0.081395349	0.081395349	1	14	172	14	?b
?a  265  ?b   => ?a  448  ?b	0.01744186	0.000023905	1	3	125497	3	?b
?b  220  ?a   => ?a  448  ?b	0.023255814	0.000010265	0.266666667	4	389689	15	?b
?a  1360  ?b   => ?a  1076  ?b	0.033783784	0.018518519	0.714285714	5	270	7	?a
?b  409  ?a   => ?a  410  ?b	0.025274725	0.078767123	0.884615385	23	292	26	?a
?b  1382  ?a   => ?a  1100  ?b	0.016883743	0.000503322	0.5	35	69538	70	?b
?a  815  ?b   => ?a  948  ?b	0.025153667	0.000114463	0.924342105	843	7364813	912	?a
?a  943  ?b   => ?a  948  ?b	0.30903503	0.207280951	0.418194299	10357	49966	24766	?a
?b  216  ?a   => ?a  1196  ?b	0.03074952	0.003647728	0.843956044	384	105271	455	?b
?b  815  ?a   => ?a  1196  ?b	0.108023703	0.000183168	0.83840895	1349	7364813	1609	?b
?b  1254  ?a   => ?a  1196  ?b	0.013212684	0.016935236	0.825	165	9743	200	?b
?a  193  ?b   => ?a  948  ?b	0.051381512	0.061944674	0.159149723	1722	27799	10820	?a
?a  13  ?b   => ?a  623  ?b	0.023832221	0.003332593	0.986842105	75	22505	76	?a
?a  496  ?b   => ?a  623  ?b	0.04099142	0.018004187	0.116847826	129	7165	1104	?a
?b  349  ?a   => ?a  611  ?b	0.010303141	0.064102564	0.514874142	225	3510	437	?a
?b  1382  ?a   => ?a  706  ?b	0.033799534	0.000417038	0.491525424	29	69538	59	?b
?b  613  ?a   => ?a  429  ?b	0.018442623	0.000161644	0.222222222	36	222712	162	?a
?a  799  ?b   => ?a  44  ?b	0.015850144	0.045657727	0.737113402	143	3132	194	?b
?b  40  ?a   => ?a  44  ?b	0.011970738	0.000561252	0.20415879	108	192427	529	?b
?a  1099  ?b   => ?a  44  ?b	0.012192419	0.003614379	0.195729537	110	30434	562	?b
?a  78  ?b   => ?a  44  ?b	0.024717358	0.007376534	0.155292479	223	30231	1436	?b
?a  112  ?b   => ?a  44  ?b	0.024717358	0.003174196	0.110724926	223	70254	2014	?b
?b  66  ?a   => ?a  52  ?b	0.098425197	0.172413793	1	25	145	25	?a
?b  1166  ?a   => ?a  67  ?b	0.012458074	0.157575758	1	26	165	26	?b
?b  74  ?a   => ?a  67  ?b	0.024916148	0.010290916	1	52	5053	52	?b
?b  78  ?a   => ?a  67  ?b	0.011020604	0.000760808	0.793103448	23	30231	29	?b
?b  109  ?a   => ?a  67  ?b	0.036415908	0.003123202	0.28358209	76	24334	268	?b
?a  1141  ?b   => ?a  750  ?b	0.012903226	0.000343938	0.666666667	2	5815	3	?a
?a  655  ?b   => ?a  108  ?b	0.047968021	0.619621343	0.715705765	360	581	503	?a
?a  170  ?b   => ?a  108  ?b	0.018387742	0.000985426	0.836363636	138	140041	165	?a
?b  107  ?a   => ?a  108  ?b	0.436508994	0.34696039	0.98289829	3276	9442	3333	?a
?b  786  ?a   => ?a  769  ?b	0.196226415	0.240740741	1	52	216	52	?b
?a  930  ?b   => ?a  458  ?b	0.01064595	0.024511428	0.510344828	74	3019	145	?b
?b  769  ?a   => ?a  786  ?b	0.240740741	0.196226415	0.981132075	52	265	53	?b
?b  306  ?a   => ?a  786  ?b	0.018518519	0.000384578	0.363636364	4	10401	11	?b
?b  458  ?a   => ?a  458  ?b	0.403682923	0.403682923	0.621897163	2806	6951	4512	?b
?a  143  ?b   => ?a  751  ?b	0.465116279	0.009484452	0.150214592	140	14761	932	?a
?b  454  ?a   => ?a  209  ?b	0.011049724	0.000009865	0.4	2	202733	5	?a
?a  613  ?b   => ?a  209  ?b	0.011049724	0.00000898	0.142857143	2	222712	14	?a
?b  118  ?a   => ?a  209  ?b	0.215469613	0.242236025	0.975	39	161	40	?a
?a  170  ?b   => ?a  209  ?b	0.011049724	0.000014282	0.666666667	2	140041	3	?a
?a  108  ?b   => ?a  209  ?b	0.016574586	0.000399734	0.428571429	3	7505	7	?a
?a  112  ?b   => ?a  986  ?b	0.026080909	0.003202665	0.337331334	225	70254	667	?a
?a  1  ?b   => ?a  394  ?b	0.020966272	0.002403721	0.851851852	46	19137	54	?a
?a  88  ?b   => ?a  394  ?b	0.032360985	0.000043604	0.458064516	71	1628285	155	?a
?a  215  ?b   => ?a  394  ?b	0.134457612	0.000152307	0.235247209	295	1936874	1254	?a
?b  265  ?a   => ?a  165  ?b	0.014814815	0.000015937	1	2	125497	2	?a
?a  1282  ?b   => ?a  165  ?b	0.02962963	0.053333333	1	4	75	4	?a
?b  35  ?a   => ?a  165  ?b	0.037037037	0.016447368	0.833333333	5	304	6	?a
?a  1097  ?b   => ?a  165  ?b	0.014814815	0.133333333	1	2	15	2	?a
?a  127  ?b   => ?a  165  ?b	0.044444444	0.028037383	0.428571429	6	214	14	?a
?a  455  ?b   => ?a  165  ?b	0.037037037	0.003015682	0.102040816	5	1658	49	?a
?a  265  ?b   => ?a  165  ?b	0.014814815	0.000015937	0.222222222	2	125497	9	?a
?b  34  ?a   => ?a  165  ?b	0.037037037	0.005399568	0.416666667	5	926	12	?a
?a  688  ?b   => ?a  165  ?b	0.014814815	0.000463499	0.4	2	4315	5	?a
?a  166  ?b   => ?a  107  ?b	0.013132811	0.000888068	0.911764706	124	139629	136	?b
?a  108  ?b   => ?a  107  ?b	0.024147426	0.030379747	0.149508197	228	7505	1525	?b
?b  108  ?a   => ?a  107  ?b	0.34696039	0.436508994	0.934931507	3276	7505	3504	?b
?a  77  ?b   => ?a  239  ?b	0.021677079	0.038122751	0.988943489	805	21116	814	?a
?b  879  ?a   => ?a  239  ?b	0.03215209	0.004871501	0.192642788	1194	245099	6198	?a
?a  193  ?b   => ?a  943  ?b	0.054937357	0.098744559	0.180414065	2745	27799	15215	?a
?a  948  ?b   => ?a  943  ?b	0.207280951	0.30903503	0.331063803	10357	33514	31284	?a
?a  1092  ?b   => ?a  1332  ?b	0.964646465	0.001959557	1	191	97471	191	?a
?a  111  ?b   => ?a  1191  ?b	0.022253736	0.011414503	0.361702128	204	17872	564	?a
?b  81  ?a   => ?a  81  ?b	0.253489249	0.253489249	0.441814596	672	2651	1521	?b
?b  322  ?a   => ?a  321  ?b	0.126208073	0.495535714	0.567049808	444	896	783	?b
?a  797  ?b   => ?a  796  ?b	0.133879781	1	1	245	245	245	?b
?b  797  ?a   => ?a  796  ?b	0.124590164	0.930612245	0.930612245	228	245	245	?b
?b  796  ?a   => ?a  796  ?b	0.972677596	0.972677596	0.975877193	1780	1830	1824	?b
?a  1146  ?b   => ?a  1194  ?b	0.037931034	0.00039356	0.6875	22	55900	32	?a
?a  613  ?b   => ?a  1194  ?b	0.012068966	0.000031431	0.225806452	7	222712	31	?a
?a  723  ?b   => ?a  721  ?b	0.018957346	0.035714286	0.137931034	8	224	58	?b
?a  719  ?b   => ?a  721  ?b	0.303317536	0.074897601	0.335078534	128	1709	382	?b
?a  1103  ?b   => ?a  721  ?b	0.156398104	0.002988724	0.102643857	66	22083	643	?b
?a  600  ?b   => ?a  721  ?b	0.1492891	0.027619465	0.107325383	63	2281	587	?b
?a  722  ?b   => ?a  721  ?b	0.066350711	0.02054292	0.15819209	28	1363	177	?b
?b  480  ?a   => ?a  389  ?b	0.098830471	0.000007289	0.455118874	938	128691993	2061	?b
?b  1347  ?a   => ?a  389  ?b	0.626277526	0.000934022	0.656360424	5944	6363874	9056	?b
?a  439  ?b   => ?a  1375  ?b	0.486134129	0.010435504	0.722970753	8800	843275	12172	?a
?a  534  ?b   => ?a  459  ?b	0.063696157	0.000313011	0.119683254	6227	19893841	52029	?a
?b  78  ?a   => ?a  247  ?b	0.190094683	0.043167609	0.83976834	1305	30231	1554	?b
?b  1146  ?a   => ?a  247  ?b	0.011507647	0.001413238	0.622047244	79	55900	127	?b
?b  109  ?a   => ?a  247  ?b	0.010924982	0.003082107	0.460122699	75	24334	163	?b
?a  606  ?b   => ?a  247  ?b	0.02607429	0.00359893	0.890547264	179	49737	201	?b
?b  88  ?a   => ?a  247  ?b	0.015586307	0.000065713	0.143048128	107	1628285	748	?b
?a  265  ?b   => ?a  807  ?b	0.016949153	0.000015937	0.166666667	2	125497	12	?b
?a  288  ?b   => ?a  454  ?b	0.332866381	0.647306526	0.7477755	67483	104252	90245	?a
?b  100  ?a   => ?a  125  ?b	0.012145056	0.00168927	0.211940299	71	42030	335	?a
?a  207  ?b   => ?a  125  ?b	0.241019501	0.00509632	0.234911637	1409	276474	5998	?a
?b  139  ?a   => ?a  145  ?b	0.211055276	0.043254377	1	42	971	42	?b
?b  1347  ?a   => ?a  145  ?b	0.015075377	0.000000471	0.157894737	3	6363874	19	?b
?b  875  ?a   => ?a  875  ?b	0.107086614	0.107086614	0.419753086	68	635	162	?a
?b  815  ?a   => ?a  9  ?b	0.061452514	0.000004481	0.970588235	33	7364813	34	?b
?a  674  ?b   => ?a  173  ?b	0.046439628	0.000092269	0.140186916	15	162568	107	?a
?b  1382  ?a   => ?a  658  ?b	0.040040719	0.001696914	0.5	118	69538	236	?b
?b  130  ?a   => ?a  130  ?b	0.016004742	0.016004742	0.931034483	27	1687	29	?b
