Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  126  ?b   => ?a  1074  ?b	0.95405763	0.042612359	0.820469056	12979	304583	15819	?a
?a  1347  ?b   => ?a  242  ?b	0.066929789	0.001276055	0.320605417	6037	4730986	18830	?a
?a  112  ?b   => ?a  266  ?b	0.011684518	0.000256608	0.25	12	46764	48	?a
?a  728  ?b   => ?a  1190  ?b	0.050933786	0.012724959	0.147161878	210	16503	1427	?a
?a  534  ?b   => ?a  1190  ?b	0.146737812	0.000037773	0.137813212	605	16016822	4390	?a
?b  509  ?a   => ?a  392  ?b	0.024390244	0.000341228	1	17	49820	17	?b
?a  1336  ?b   => ?a  392  ?b	0.133428981	0.000948515	1	93	98048	93	?b
?b  1382  ?a   => ?a  392  ?b	0.1276901	0.000302798	0.417840376	89	293925	213	?b
?b  674  ?a   => ?a  324  ?b	0.317739152	0.189358459	0.848280402	10310	54447	12154	?a
?a  88  ?b   => ?a  394  ?b	0.037722908	0.000026249	0.495495495	55	2095341	111	?a
?a  1  ?b   => ?a  394  ?b	0.043209877	0.005210918	0.818181818	63	12090	77	?a
?a  215  ?b   => ?a  394  ?b	0.202331962	0.000114702	0.300407332	295	2571872	982	?a
?a  179  ?b   => ?a  394  ?b	0.034979424	0.000890519	0.10944206	51	57270	466	?a
?a  265  ?b   => ?a  1370  ?b	0.0125	0.000066906	0.243243243	9	134518	37	?b
?a  61  ?b   => ?a  185  ?b	0.119850187	0.002312306	0.47761194	32	13839	67	?a
?a  534  ?b   => ?a  1305  ?b	0.208092486	0.000006743	0.117519042	108	16016822	919	?a
?b  439  ?a   => ?a  603  ?b	0.084084084	0.000054991	0.509090909	28	509177	55	?b
?a  977  ?b   => ?a  603  ?b	0.051051051	0.005149955	0.566666667	17	3301	30	?b
?a  100  ?b   => ?a  833  ?b	0.429305913	0.004488644	0.433766234	167	37205	385	?a
?a  635  ?b   => ?a  833  ?b	0.329048843	0.218803419	0.339522546	128	585	377	?a
?b  786  ?a   => ?a  769  ?b	0.850030358	0.854179378	0.999286224	1400	1639	1401	?a
?b  613  ?a   => ?a  1045  ?b	0.155247181	0.001139721	0.899497487	537	471168	597	?b
?a  554  ?b   => ?a  90  ?b	0.023121387	0.235294118	0.266666667	4	17	15	?a
?a  429  ?b   => ?a  90  ?b	0.179190751	0.005956956	0.135964912	31	5204	228	?a
?a  879  ?b   => ?a  90  ?b	0.011560694	0.000006113	0.4	2	327182	5	?a
?b  1141  ?a   => ?a  1013  ?b	0.142480211	0.136077278	1	648	4762	648	?a
?a  775  ?b   => ?a  1211  ?b	0.085271318	0.000160163	0.6875	11	68680	16	?b
?a  108  ?b   => ?a  1211  ?b	0.03875969	0.000593049	0.555555556	5	8431	9	?b
?a  142  ?b   => ?a  1211  ?b	0.015503876	0.000312402	0.666666667	2	6402	3	?b
?a  107  ?b   => ?a  1211  ?b	0.015503876	0.000239923	0.666666667	2	8336	3	?b
?b  659  ?a   => ?a  87  ?b	0.148275862	0.001354689	0.292915531	215	158708	734	?b
?a  569  ?b   => ?a  570  ?b	0.052631579	0.043995244	0.112804878	37	841	328	?a
?b  1196  ?a   => ?a  1254  ?b	0.055451304	0.037768405	0.941082803	591	15648	628	?a
?a  1134  ?b   => ?a  179  ?b	0.029561725	0.252837515	0.656965464	1693	6696	2577	?a
?a  88  ?b   => ?a  179  ?b	0.056591584	0.001546765	0.440353261	3241	2095341	7360	?a
?a  920  ?b   => ?a  1136  ?b	0.14453125	0.241042345	1	74	307	74	?a
?a  879  ?b   => ?a  1131  ?b	0.086206897	0.000045846	0.208333333	15	327182	72	?a
?b  879  ?a   => ?a  128  ?b	0.013922518	0.000140595	0.25698324	46	327182	179	?a
?a  1146  ?b   => ?a  128  ?b	0.012106538	0.002901705	0.248447205	40	13785	161	?a
?a  40  ?b   => ?a  128  ?b	0.03964891	0.00125843	0.114210985	131	104098	1147	?a
?a  613  ?b   => ?a  128  ?b	0.011198547	0.000078528	0.141762452	37	471168	261	?a
?a  764  ?b   => ?a  128  ?b	0.013922518	0.000792175	0.124661247	46	58068	369	?a
?b  532  ?a   => ?a  713  ?b	0.103395062	0.130859375	0.598214286	67	512	112	?b
?b  265  ?a   => ?a  36  ?b	0.014084507	0.000014868	0.333333333	2	134518	6	?a
?a  265  ?b   => ?a  36  ?b	0.028169014	0.000029736	0.2	4	134518	20	?a
?a  1370  ?b   => ?a  36  ?b	0.028169014	0.005555556	0.571428571	4	720	7	?a
?a  112  ?b   => ?a  36  ?b	0.021126761	0.000064152	0.6	3	46764	5	?a
?a  142  ?b   => ?a  36  ?b	0.014084507	0.000312402	1	2	6402	2	?a
?a  940  ?b   => ?a  130  ?b	0.061377871	0.02262931	0.954545455	147	6496	154	?b
?a  121  ?b   => ?a  130  ?b	0.102713987	0.077578051	0.953488372	246	3171	258	?b
?a  943  ?b   => ?a  1284  ?b	0.02739726	0.000073022	0.1	4	54778	40	?a
?a  18  ?b   => ?a  82  ?b	0.027586207	0.000634417	0.173913043	4	6305	23	?b
?b  1382  ?a   => ?a  658  ?b	0.185633001	0.000887982	0.498091603	261	293925	524	?b
?a  534  ?b   => ?a  146  ?b	0.177342478	0.000190487	0.121210917	3051	16016822	25171	?a
?a  78  ?b   => ?a  288  ?b	0.014660676	0.053312314	0.433945757	1488	27911	3429	?a
?b  448  ?a   => ?a  448  ?b	0.125925926	0.125925926	0.918918919	34	270	37	?b
?a  265  ?b   => ?a  448  ?b	0.011111111	0.000022302	1	3	134518	3	?b
?b  220  ?a   => ?a  448  ?b	0.02962963	0.000029769	0.258064516	8	268738	31	?b
?a  220  ?b   => ?a  448  ?b	0.266666667	0.000267919	0.104956268	72	268738	686	?b
?b  160  ?a   => ?a  330  ?b	0.02351953	0.054901961	0.965517241	56	1020	58	?a
?a  918  ?b   => ?a  419  ?b	0.014874142	0.000974586	0.151162791	26	26678	172	?a
?a  299  ?b   => ?a  419  ?b	0.152173913	0.001506109	0.256509161	266	176614	1037	?a
?b  318  ?a   => ?a  318  ?b	0.527777778	0.527777778	0.876923077	57	108	65	?b
?a  112  ?b   => ?a  318  ?b	0.083333333	0.000192456	0.125	9	46764	72	?b
?a  829  ?b   => ?a  33  ?b	0.011319713	0.042663892	0.278911565	41	961	147	?a
?b  384  ?a   => ?a  674  ?b	0.037981891	0.145942131	0.428246014	2068	14170	4829	?b
?a  454  ?b   => ?a  288  ?b	0.555233704	0.155497059	0.689362431	56354	362412	81748	?a
?b  324  ?a   => ?a  674  ?b	0.189358459	0.317739152	0.906055014	10310	32448	11379	?b
?b  630  ?a   => ?a  629  ?b	0.413690476	0.405247813	0.95862069	139	343	145	?a
?b  166  ?a   => ?a  629  ?b	0.017857143	0.000048568	1	6	123537	6	?a
?a  170  ?b   => ?a  629  ?b	0.017857143	0.000048721	0.857142857	6	123151	7	?a
?b  170  ?a   => ?a  630  ?b	0.014577259	0.000040601	1	5	123151	5	?a
?a  166  ?b   => ?a  630  ?b	0.020408163	0.000056663	0.875	7	123537	8	?a
?b  629  ?a   => ?a  630  ?b	0.405247813	0.413690476	0.945578231	139	336	147	?a
?b  1103  ?a   => ?a  99  ?b	0.075573218	0.175411323	0.870851556	6770	38595	7774	?a
?b  1382  ?a   => ?a  63  ?b	0.0302267	0.000040827	0.631578947	12	293925	19	?a
?b  1382  ?a   => ?a  150  ?b	0.185963344	0.002830654	0.495828367	832	293925	1678	?b
?b  1213  ?a   => ?a  930  ?b	0.052860488	0.012691782	0.406169666	158	12449	389	?b
?b  930  ?a   => ?a  930  ?b	0.043492807	0.043492807	0.320197044	130	2989	406	?b
?b  458  ?a   => ?a  930  ?b	0.018735363	0.003584459	0.301075269	56	15623	186	?b
?a  458  ?b   => ?a  930  ?b	0.051856808	0.00992127	0.490506329	155	15623	316	?b
?a  144  ?b   => ?a  930  ?b	0.011709602	0.009467136	0.105105105	35	3697	333	?b
?a  265  ?b   => ?a  210  ?b	0.017667845	0.00003717	0.454545455	5	134518	11	?b
?b  177  ?a   => ?a  210  ?b	0.088339223	0.130208333	0.694444444	25	192	36	?b
?b  1058  ?a   => ?a  143  ?b	0.036666197	0.046222222	0.439189189	520	11250	1184	?a
?a  454  ?b   => ?a  1056  ?b	0.010455469	0.000681545	0.123007968	247	362412	2008	?a
?a  1250  ?b   => ?a  143  ?b	0.012480609	0.064504373	0.158318426	177	2744	1118	?a
?b  742  ?a   => ?a  12  ?b	0.106951872	0.0456621	0.224719101	20	438	89	?b
?b  841  ?a   => ?a  12  ?b	0.042780749	0.050955414	0.4	8	157	20	?b
?b  973  ?a   => ?a  12  ?b	0.010695187	0.000881057	0.4	2	2270	5	?b
?a  785  ?b   => ?a  12  ?b	0.021390374	0.013114754	0.8	4	305	5	?b
?b  610  ?a   => ?a  111  ?b	0.213537956	0.31721218	0.986578881	3896	12282	3949	?b
?a  265  ?b   => ?a  111  ?b	0.010578241	0.001434752	0.603125	193	134518	320	?b
?a  764  ?b   => ?a  111  ?b	0.04614963	0.014500241	0.583102493	842	58068	1444	?b
?b  674  ?a   => ?a  384  ?b	0.145942131	0.037981891	0.366992014	2068	54447	5635	?a
?a  719  ?b   => ?a  721  ?b	0.325842697	0.059917355	0.532110092	58	968	109	?b
?a  1103  ?b   => ?a  721  ?b	0.174157303	0.000803213	0.11969112	31	38595	259	?b
?a  600  ?b   => ?a  721  ?b	0.134831461	0.013252347	0.173913043	24	1811	138	?b
?a  720  ?b   => ?a  721  ?b	0.061797753	0.255813953	0.785714286	11	43	14	?b
?a  723  ?b   => ?a  721  ?b	0.016853933	0.142857143	0.6	3	21	5	?b
?a  722  ?b   => ?a  721  ?b	0.039325843	0.007918552	0.137254902	7	884	51	?b
?a  1382  ?b   => ?a  509  ?b	0.017262144	0.002925916	0.167412887	860	293925	5137	?a
?b  130  ?a   => ?a  1083  ?b	0.044247788	0.004175365	0.714285714	10	2395	14	?b
?a  130  ?b   => ?a  1083  ?b	0.026548673	0.002505219	0.857142857	6	2395	7	?b
?a  121  ?b   => ?a  1083  ?b	0.013274336	0.000946074	0.75	3	3171	4	?b
?b  322  ?a   => ?a  321  ?b	0.11031746	0.313769752	0.38450899	278	886	723	?b
?a  111  ?b   => ?a  1191  ?b	0.023357465	0.009372431	0.364605544	171	18245	469	?a
?b  1336  ?a   => ?a  509  ?b	0.197129667	0.100165225	0.998678056	9821	98048	9834	?a
?a  207  ?b   => ?a  125  ?b	0.210764675	0.005525669	0.225032546	1210	218978	5377	?a
?b  40  ?a   => ?a  37  ?b	0.134246575	0.00047071	0.604938272	49	104098	81	?b
?b  1077  ?a   => ?a  37  ?b	0.057534247	0.000107985	0.233333333	21	194472	90	?b
?b  81  ?a   => ?a  81  ?b	0.170745589	0.170745589	0.334448161	300	1757	897	?b
?b  166  ?a   => ?a  405  ?b	0.016666667	0.000032379	1	4	123537	4	?b
?a  879  ?b   => ?a  405  ?b	0.016666667	0.000012226	0.666666667	4	327182	6	?b
?a  41  ?b   => ?a  23  ?b	0.022304833	0.001303498	1	6	4603	6	?a
?a  613  ?b   => ?a  23  ?b	0.044609665	0.000025469	0.222222222	12	471168	54	?a
?a  132  ?b   => ?a  656  ?b	0.011204482	0.001770695	0.142857143	4	2259	28	?a
?a  1060  ?b   => ?a  1277  ?b	0.047564236	0.279633268	0.504529342	1281	4581	2539	?a
?a  225  ?b   => ?a  1277  ?b	0.041623348	0.016775912	0.289066529	1121	66822	3878	?a
?b  454  ?a   => ?a  725  ?b	0.014652015	0.000011037	0.666666667	4	362412	6	?b
?b  265  ?a   => ?a  575  ?b	0.016528926	0.000014868	0.333333333	2	134518	6	?b
?b  575  ?a   => ?a  575  ?b	0.115702479	0.115702479	0.518518519	14	121	27	?b
?a  265  ?b   => ?a  575  ?b	0.033057851	0.000029736	0.8	4	134518	5	?b
?a  20  ?b   => ?a  943  ?b	0.015717989	0.100796066	0.103324133	861	8542	8333	?a
?a  1382  ?b   => ?a  710  ?b	0.094748007	0.04193927	0.123075541	12327	293925	100158	?a
?a  193  ?b   => ?a  943  ?b	0.047756399	0.093810514	0.160176341	2616	27886	16332	?a
?a  948  ?b   => ?a  943  ?b	0.251305269	0.374727787	0.385829199	13766	36736	35679	?a
?b  1058  ?a   => ?a  751  ?b	0.073913043	0.001511111	0.118881119	17	11250	143	?a
?a  143  ?b   => ?a  751  ?b	0.447826087	0.007262727	0.127160494	103	14182	810	?a
?a  1190  ?b   => ?a  728  ?b	0.012724959	0.050933786	0.167197452	210	4123	1256	?a
?b  611  ?a   => ?a  349  ?b	0.038391887	0.003963654	0.379928315	106	26743	279	?b
?b  242  ?a   => ?a  83  ?b	0.265124555	0.003303806	0.640860215	298	90199	465	?b
?b  1347  ?a   => ?a  83  ?b	0.240213523	0.000057071	0.950704225	270	4730986	284	?b
?b  383  ?a   => ?a  385  ?b	0.192670157	0.235294118	0.983957219	184	782	187	?a
?a  265  ?b   => ?a  807  ?b	0.017857143	0.000022302	0.272727273	3	134518	11	?b
?b  813  ?a   => ?a  142  ?b	0.054045611	0.166666667	1	346	2076	346	?a
?a  1347  ?b   => ?a  142  ?b	0.030146829	0.000040795	0.222094361	193	4730986	869	?a
?a  265  ?b   => ?a  142  ?b	0.012496095	0.000594716	0.209424084	80	134518	382	?a
?a  1095  ?b   => ?a  1192  ?b	0.114285714	0.004308024	0.159468439	48	11142	301	?a
?a  1213  ?b   => ?a  1192  ?b	0.054761905	0.001847538	0.958333333	23	12449	24	?a
?a  613  ?b   => ?a  1192  ?b	0.811904762	0.000723733	0.979885057	341	471168	348	?a
?a  31  ?b   => ?a  1128  ?b	0.021416804	0.00698249	0.136554622	65	9309	476	?b
?a  248  ?b   => ?a  1128  ?b	0.010214168	0.003914141	0.163157895	31	7920	190	?b
?a  1206  ?b   => ?a  893  ?b	0.02359882	0.13559322	0.727272727	8	59	11	?a
?b  1188  ?a   => ?a  893  ?b	0.014749263	0.000234896	0.161290323	5	21286	31	?a
?a  77  ?b   => ?a  893  ?b	0.017699115	0.000310511	0.857142857	6	19323	7	?a
?a  602  ?b   => ?a  284  ?b	0.023625935	0.45601173	0.940998487	622	1364	661	?a
?a  488  ?b   => ?a  284  ?b	0.021802712	0.940983607	0.959866221	574	610	598	?a
?b  99  ?a   => ?a  284  ?b	0.023549968	0.006921033	0.495603517	620	89582	1251	?a
?a  100  ?b   => ?a  284  ?b	0.190298933	0.13465932	0.799425562	5010	37205	6267	?a
?a  613  ?b   => ?a  1095  ?b	0.045593251	0.001078172	0.343475321	508	471168	1479	?a
?b  1382  ?a   => ?a  706  ?b	0.214417745	0.000394659	0.557692308	116	293925	208	?a
?a  346  ?b   => ?a  413  ?b	0.026222895	0.001766244	0.171617162	52	29441	303	?a
?a  42  ?b   => ?a  1016  ?b	0.014430014	0.008896797	0.113636364	10	1124	88	?a
?a  815  ?b   => ?a  1016  ?b	0.111111111	0.000014445	0.102257636	77	5330404	753	?a
?a  215  ?b   => ?a  1208  ?b	0.038253216	0.000043937	0.918699187	113	2571872	123	?a
?a  600  ?b   => ?a  722  ?b	0.134615385	0.065709553	0.281323877	119	1811	423	?b
?a  100  ?b   => ?a  722  ?b	0.156108597	0.003709179	0.113486842	138	37205	1216	?b
?a  1103  ?b   => ?a  722  ?b	0.128959276	0.00295375	0.178683386	114	38595	638	?b
?a  719  ?b   => ?a  722  ?b	0.085972851	0.078512397	0.342342342	76	968	222	?b
?a  741  ?b   => ?a  444  ?b	0.012974861	0.016978206	0.139503689	208	12251	1491	?a
?a  1147  ?b   => ?a  444  ?b	0.155698334	0.095580914	0.331298115	2496	26114	7534	?a
?a  454  ?b   => ?a  512  ?b	0.028550149	0.000317318	0.502183406	115	362412	229	?a
?b  78  ?a   => ?a  460  ?b	0.05785124	0.000250797	1	7	27911	7	?b
?a  247  ?b   => ?a  460  ?b	0.049586777	0.000973552	1	6	6163	6	?b
?b  73  ?a   => ?a  460  ?b	0.099173554	0.000707047	0.923076923	12	16972	13	?b
?a  28  ?b   => ?a  334  ?b	0.021582734	0.000003402	1	3	881926	3	?a
?b  1216  ?a   => ?a  43  ?b	0.027491409	0.08988764	0.615384615	8	89	13	?a
?b  145  ?a   => ?a  139  ?b	0.057639524	0.2	1	63	315	63	?a
?a  1255  ?b   => ?a  139  ?b	0.04757548	0.003323533	0.105050505	52	15646	495	?a
?a  8  ?b   => ?a  692  ?b	0.190909091	0.000383212	0.176470588	21	54800	119	?a
?a  40  ?b   => ?a  1077  ?b	0.064081204	0.119714116	0.196384954	12462	104098	63457	?a
?a  1084  ?b   => ?a  529  ?b	0.015579357	0.014505893	0.132231405	16	1103	121	?b
?a  557  ?b   => ?a  529  ?b	0.013631938	0.07486631	0.274509804	14	187	51	?b
?a  948  ?b   => ?a  529  ?b	0.014605648	0.000408319	0.217391304	15	36736	69	?b
?b  755  ?a   => ?a  755  ?b	0.5325468	0.5325468	0.718614121	31236	58654	43467	?b
?a  1014  ?b   => ?a  352  ?b	0.012738854	0.02739726	0.4	2	73	5	?a
?a  215  ?b   => ?a  352  ?b	0.025477707	0.000001555	0.181818182	4	2571872	22	?a
?b  1201  ?a   => ?a  31  ?b	0.204748093	0.241143725	0.493016037	1906	7904	3866	?b
?b  250  ?a   => ?a  31  ?b	0.015576324	0.006862281	0.223420647	145	21130	649	?b
?a  248  ?b   => ?a  31  ?b	0.054785691	0.064393939	0.551351351	510	7920	925	?b
?a  324  ?b   => ?a  31  ?b	0.014824364	0.004252959	0.376021798	138	32448	367	?b
?b  1099  ?a   => ?a  263  ?b	0.2	0.000792184	0.909090909	30	37870	33	?b
?a  918  ?b   => ?a  54  ?b	0.028571429	0.000112452	0.375	3	26678	8	?a
?a  270  ?b   => ?a  54  ?b	0.20952381	0.000054064	0.956521739	22	406922	23	?a
?a  439  ?b   => ?a  54  ?b	0.028571429	0.000005892	0.136363636	3	509177	22	?a
?b  1382  ?a   => ?a  241  ?b	0.101023018	0.001075104	0.497637795	316	293925	635	?b
?a  879  ?b   => ?a  606  ?b	0.015963162	0.000317866	0.626506024	104	327182	166	?b
?a  247  ?b   => ?a  606  ?b	0.016884114	0.01784845	0.774647887	110	6163	142	?b
?b  78  ?a   => ?a  606  ?b	0.018112049	0.004227724	0.55399061	118	27911	213	?b
?b  1146  ?a   => ?a  606  ?b	0.357482732	0.168951759	0.65037699	2329	13785	3581	?b
?a  391  ?b   => ?a  401  ?b	0.033183352	0.072348253	0.137049942	118	1631	861	?a
?b  1165  ?a   => ?a  1165  ?b	0.286493861	0.286493861	0.354131535	210	733	593	?b
?b  668  ?a   => ?a  670  ?b	0.17828201	0.04820333	1	110	2282	110	?b
?b  108  ?a   => ?a  118  ?b	0.040723982	0.001067489	1	9	8431	9	?b
?b  209  ?a   => ?a  118  ?b	0.199095023	0.247191011	0.977777778	44	178	45	?b
?a  943  ?b   => ?a  191  ?b	0.012101498	0.06411333	0.184327927	3512	54778	19053	?b
?a  943  ?b   => ?a  948  ?b	0.374727787	0.251305269	0.492857399	13766	54778	27931	?a
?a  193  ?b   => ?a  948  ?b	0.047419425	0.062468622	0.142007011	1742	27886	12267	?a
?a  84  ?b   => ?a  983  ?b	0.030927835	0.139175258	0.6	54	388	90	?b
?b  299  ?a   => ?a  977  ?b	0.012723417	0.000237807	0.2	42	176614	210	?b
?b  270  ?a   => ?a  977  ?b	0.016661618	0.000135161	0.111111111	55	406922	495	?b
?b  118  ?a   => ?a  209  ?b	0.247191011	0.199095023	0.977777778	44	221	45	?a
?a  170  ?b   => ?a  209  ?b	0.016853933	0.00002436	1	3	123151	3	?a
?b  107  ?a   => ?a  209  ?b	0.033707865	0.00071977	0.857142857	6	8336	7	?a
?a  108  ?b   => ?a  209  ?b	0.056179775	0.001186099	0.769230769	10	8431	13	?a
?a  755  ?b   => ?a  209  ?b	0.011235955	0.000034098	0.5	2	58654	4	?a
?a  613  ?b   => ?a  209  ?b	0.011235955	0.000004245	0.222222222	2	471168	9	?a
?a  215  ?b   => ?a  808  ?b	0.021424092	0.001447973	0.888358779	3724	2571872	4192	?a
?b  538  ?a   => ?a  406  ?b	0.026666667	0.02	0.461538462	6	300	13	?b
?a  108  ?b   => ?a  406  ?b	0.013333333	0.00035583	1	3	8431	3	?b
?b  1013  ?a   => ?a  1141  ?b	0.136077278	0.142480211	0.972972973	648	4548	666	?b
?a  948  ?b   => ?a  1084  ?b	0.011786038	0.000353876	0.126213592	13	36736	103	?b
?a  529  ?b   => ?a  1084  ?b	0.014505893	0.015579357	0.168421053	16	1027	95	?b
?a  675  ?b   => ?a  522  ?b	0.043984476	0.009581513	0.367567568	136	14194	370	?a
?a  77  ?b   => ?a  239  ?b	0.024117232	0.035346478	0.981321839	683	19323	696	?a
?b  879  ?a   => ?a  239  ?b	0.048481638	0.004196441	0.638011152	1373	327182	2152	?a
?a  193  ?b   => ?a  1060  ?b	0.091901332	0.015097181	0.383075523	421	27886	1099	?a
?a  225  ?b   => ?a  1060  ?b	0.237066143	0.016252133	0.245257453	1086	66822	4428	?a
?a  1277  ?b   => ?a  1060  ?b	0.279633268	0.047564236	0.493261456	1281	26932	2597	?a
?a  943  ?b   => ?a  557  ?b	0.080213904	0.000273833	0.135135135	15	54778	111	?b
?a  948  ?b   => ?a  557  ?b	0.427807487	0.0021777	0.5	80	36736	160	?b
?a  1084  ?b   => ?a  557  ?b	0.032085561	0.00543971	0.1875	6	1103	32	?b
?a  401  ?b   => ?a  557  ?b	0.016042781	0.000843645	0.6	3	3556	5	?b
?a  529  ?b   => ?a  557  ?b	0.07486631	0.013631938	0.233333333	14	1027	60	?b
?a  193  ?b   => ?a  557  ?b	0.016042781	0.000107581	0.3	3	27886	10	?b
?a  1118  ?b   => ?a  557  ?b	0.016042781	0.000520924	0.375	3	5759	8	?b
?a  130  ?b   => ?a  940  ?b	0.02262931	0.061377871	0.519434629	147	2395	283	?a
?a  144  ?b   => ?a  134  ?b	0.30754352	0.344062754	0.357303371	1272	3697	3560	?a
?b  18  ?a   => ?a  18  ?b	0.186518636	0.186518636	0.601226994	1176	6305	1956	?b
?a  221  ?b   => ?a  229  ?b	0.034576953	0.412521441	0.518878101	481	1166	927	?a
?a  236  ?b   => ?a  229  ?b	0.012867515	0.023724321	0.615120275	179	7545	291	?a
?a  216  ?b   => ?a  229  ?b	0.02896988	0.004372213	0.587463557	403	92173	686	?a
?b  396  ?a   => ?a  528  ?b	0.013071895	0.035087719	1	2	57	2	?b
?a  247  ?b   => ?a  528  ?b	0.013071895	0.000324517	0.5	2	6163	4	?b
?a  1136  ?b   => ?a  920  ?b	0.241042345	0.14453125	0.74	74	512	100	?a
?b  679  ?a   => ?a  1384  ?b	0.319909128	0.174959056	0.9841169	3098	17707	3148	?b
?a  1060  ?b   => ?a  225  ?b	0.016252133	0.237066143	0.299503585	1086	4581	3626	?a
?a  1277  ?b   => ?a  225  ?b	0.016775912	0.041623348	0.357461735	1121	26932	3136	?a
?a  193  ?b   => ?a  225  ?b	0.023435396	0.056157212	0.142519112	1566	27886	10988	?a
?b  1347  ?a   => ?a  954  ?b	0.087412587	0.000010569	0.980392157	50	4730986	51	?a
?a  1255  ?b   => ?a  1259  ?b	0.07518797	0.000639141	0.175438596	10	15646	57	?a
?a  721  ?b   => ?a  600  ?b	0.013252347	0.134831461	0.436363636	24	178	55	?b
?a  722  ?b   => ?a  600  ?b	0.065709553	0.134615385	0.298994975	119	884	398	?b
?a  719  ?b   => ?a  600  ?b	0.122032027	0.228305785	0.527446301	221	968	419	?b
?a  1103  ?b   => ?a  600  ?b	0.075648813	0.003549683	0.107959023	137	38595	1269	?b
?a  879  ?b   => ?a  600  ?b	0.203754832	0.001127813	0.337602928	369	327182	1093	?b
?a  100  ?b   => ?a  600  ?b	0.259525124	0.012632711	0.133333333	470	37205	3525	?b
?a  343  ?b   => ?a  600  ?b	0.377691883	0.051209104	0.121664888	684	13357	5622	?b
?a  613  ?b   => ?a  177  ?b	0.010416667	0.000004245	1	2	471168	2	?b
?b  210  ?a   => ?a  177  ?b	0.130208333	0.088339223	0.384615385	25	283	65	?b
?a  265  ?b   => ?a  177  ?b	0.020833333	0.000029736	0.571428571	4	134518	7	?b
?b  100  ?a   => ?a  393  ?b	0.082688248	0.006316355	0.106094808	235	37205	2215	?b
?a  99  ?b   => ?a  393  ?b	0.118226601	0.003750753	0.207663782	336	89582	1618	?b
?a  207  ?b   => ?a  16  ?b	0.158878505	0.000077633	0.118055556	17	218978	144	?a
?a  179  ?b   => ?a  491  ?b	0.050483196	0.006111402	0.892857143	350	57270	392	?a
?b  496  ?a   => ?a  345  ?b	0.127415891	0.137856258	0.396966994	890	6456	2242	?a
?a  88  ?b   => ?a  345  ?b	0.034359341	0.00011454	0.5	240	2095341	480	?a
?a  674  ?b   => ?a  1201  ?b	0.013790486	0.002001947	0.450413223	109	54447	242	?b
?b  248  ?a   => ?a  1201  ?b	0.024418016	0.024368687	0.720149254	193	7920	268	?b
?b  31  ?a   => ?a  1201  ?b	0.241143725	0.204748093	0.693847834	1906	9309	2747	?b
?a  250  ?b   => ?a  1201  ?b	0.059969636	0.02243256	0.927592955	474	21130	511	?b
?b  758  ?a   => ?a  758  ?b	0.421190565	0.421190565	0.968992248	1125	2671	1161	?b
?a  215  ?b   => ?a  304  ?b	0.966195452	0.000611228	0.935157644	1572	2571872	1681	?a
?a  1369  ?b   => ?a  299  ?b	0.035552108	0.172723021	0.296081483	6279	36353	21207	?a
?a  270  ?b   => ?a  299  ?b	0.188427871	0.081782258	0.200933451	33279	406922	165622	?a
?b  775  ?a   => ?a  775  ?b	0.535672685	0.535672685	0.702005457	36790	68680	52407	?b
?a  225  ?b   => ?a  376  ?b	0.023255814	0.000059861	0.181818182	4	66822	22	?a
?a  625  ?b   => ?a  376  ?b	0.011627907	0.00048852	0.2	2	4094	10	?a
?b  406  ?a   => ?a  538  ?b	0.02	0.026666667	1	6	225	6	?b
?b  941  ?a   => ?a  942  ?b	0.43627451	0.392070485	0.824074074	89	227	108	?a
?a  1341  ?b   => ?a  1255  ?b	0.074396012	0.23828045	0.408277797	1164	4885	2851	?a
?a  808  ?b   => ?a  1255  ?b	0.105266522	0.009475156	0.108284024	1647	173823	15210	?a
?b  606  ?a   => ?a  1146  ?b	0.168951759	0.357482732	0.98104465	2329	6515	2374	?a
?a  613  ?b   => ?a  1146  ?b	0.018788538	0.000549698	0.364275668	259	471168	711	?a
?a  78  ?b   => ?a  1146  ?b	0.092927095	0.045895883	0.753529412	1281	27911	1700	?a
?a  265  ?b   => ?a  409  ?b	0.014184397	0.000029736	0.125	4	134518	32	?b
?b  410  ?a   => ?a  409  ?b	0.074468085	0.025925926	0.677419355	21	810	31	?b
?a  216  ?b   => ?a  625  ?b	0.027357108	0.001215106	0.358974359	112	92173	312	?a
?a  191  ?b   => ?a  625  ?b	0.014411334	0.0002033	0.131403118	59	290212	449	?a
?a  193  ?b   => ?a  625  ?b	0.011480215	0.001685434	0.286585366	47	27886	164	?a
